application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
413,Female,False,3.18,Humanities,Asian,630.0,4.0,PE/VC,Admit
414,Male,False,3.52,Business,Asian,730.0,6.0,PE/VC,
415,Male,True,3.31,Humanities,,630.0,5.0,Financial Services,
416,Female,False,3.13,Humanities,Asian,670.0,4.0,Technology,Waitlist
417,Male,False,3.26,STEM,White,650.0,5.0,Consulting,
418,Female,False,3.07,STEM,Asian,630.0,5.0,Technology,Waitlist
419,Male,False,3.07,Business,White,570.0,4.0,Consulting,
420,Male,True,3.11,Business,,620.0,5.0,Health Care,
421,Male,False,3.21,Humanities,Black,700.0,5.0,Nonprofit/Gov,
422,Male,False,3.29,Humanities,Asian,640.0,6.0,Investment Banking,
423,Male,False,3.39,Business,Asian,710.0,3.0,PE/VC,
424,Male,False,3.22,Business,White,650.0,4.0,Investment Banking,
425,Male,False,3.23,STEM,Black,680.0,5.0,Consulting,
426,Female,True,3.0,Humanities,,630.0,5.0,Consulting,Admit
427,Male,True,3.12,Humanities,,630.0,4.0,PE/VC,
428,Female,False,3.23,Humanities,Black,630.0,5.0,PE/VC,
429,Male,True,3.34,Humanities,,760.0,4.0,Consulting,
430,Male,False,3.18,Business,Asian,640.0,5.0,Health Care,
431,Male,False,3.33,STEM,White,640.0,4.0,Consulting,
432,Male,False,3.56,STEM,White,710.0,6.0,Technology,
433,Male,False,3.13,Humanities,White,580.0,4.0,Consulting,
434,Male,True,3.54,Business,,690.0,4.0,PE/VC,Admit
435,Female,False,3.19,STEM,Asian,690.0,5.0,Health Care,Waitlist
436,Male,False,3.28,STEM,Asian,680.0,5.0,Other,
437,Female,False,3.43,Humanities,White,770.0,5.0,Consulting,Admit
438,Female,False,3.12,Humanities,Asian,600.0,3.0,Technology,Waitlist
439,Male,False,3.37,Humanities,White,640.0,4.0,Consulting,
440,Male,False,3.17,Business,White,630.0,5.0,Technology,
441,Female,False,3.46,STEM,White,680.0,7.0,PE/VC,Admit
442,Male,True,3.25,Business,,670.0,5.0,Consulting,
443,Female,False,3.25,STEM,White,620.0,4.0,Technology,Admit
444,Female,False,3.44,Humanities,Hispanic,740.0,5.0,Technology,
445,Female,False,3.18,Humanities,White,570.0,5.0,Investment Management,Admit
446,Male,True,3.22,STEM,,630.0,5.0,Investment Banking,
447,Female,False,3.03,Business,Black,590.0,4.0,Consulting,
448,Male,False,3.3,Business,Black,680.0,4.0,Investment Banking,
449,Male,False,3.33,Business,White,660.0,5.0,Investment Banking,
450,Male,False,3.47,Business,Asian,660.0,6.0,Real Estate,
451,Male,False,3.3,Humanities,Black,610.0,5.0,Consulting,
452,Male,True,3.33,Business,,680.0,5.0,Consulting,
453,Male,True,3.11,Business,,570.0,4.0,Technology,
454,Male,False,3.21,Humanities,Asian,650.0,5.0,Nonprofit/Gov,
455,Male,False,3.21,STEM,Black,650.0,6.0,Nonprofit/Gov,
456,Male,False,3.27,Humanities,Black,650.0,6.0,Technology,
457,Male,False,3.19,Business,White,650.0,5.0,Technology,
458,Male,False,3.43,Humanities,Asian,640.0,4.0,Real Estate,
459,Female,False,3.17,Business,Other,660.0,6.0,Technology,Admit
460,Male,False,3.4,Business,Asian,680.0,5.0,Consulting,Admit
461,Female,False,3.35,Humanities,Asian,660.0,3.0,PE/VC,Waitlist
462,Male,False,3.08,Humanities,White,690.0,5.0,PE/VC,
463,Male,True,3.46,Business,,640.0,5.0,Real Estate,
464,Male,False,3.28,Business,Asian,600.0,6.0,Investment Banking,
465,Female,False,3.06,STEM,White,590.0,6.0,Consulting,Admit
466,Female,False,3.37,Humanities,Asian,640.0,4.0,Health Care,Waitlist
467,Male,False,3.35,Business,White,760.0,5.0,Health Care,
468,Female,False,3.19,Humanities,Asian,660.0,4.0,Health Care,Waitlist
469,Female,False,3.36,Humanities,Asian,670.0,4.0,Other,Admit
470,Female,False,3.22,Humanities,White,670.0,6.0,Technology,Admit
471,Male,False,3.37,Humanities,Hispanic,720.0,6.0,Nonprofit/Gov,Admit
472,Female,False,3.17,Humanities,Black,630.0,6.0,Nonprofit/Gov,
473,Male,False,3.48,Business,Black,690.0,5.0,Investment Banking,Admit
474,Female,False,3.34,STEM,Other,680.0,5.0,Technology,Admit
475,Female,False,3.18,STEM,Hispanic,680.0,7.0,Consulting,
476,Female,False,3.1,Business,Asian,640.0,6.0,Consulting,Waitlist
477,Male,True,3.13,Humanities,,640.0,4.0,Financial Services,
478,Male,False,3.44,Business,White,740.0,4.0,Technology,
479,Male,False,3.24,STEM,Hispanic,620.0,5.0,PE/VC,
480,Female,False,3.26,Humanities,Hispanic,670.0,5.0,Investment Banking,
481,Male,True,3.3,STEM,,600.0,2.0,PE/VC,
482,Female,True,3.21,STEM,,590.0,6.0,PE/VC,Admit
483,Female,True,3.28,Business,,600.0,6.0,Consulting,Admit
484,Female,False,3.27,Business,Other,580.0,5.0,Financial Services,Admit
485,Female,True,3.2,STEM,,610.0,5.0,Real Estate,Admit
486,Male,True,3.15,Business,,600.0,5.0,Nonprofit/Gov,
487,Male,False,3.54,Humanities,Hispanic,700.0,4.0,Media/Entertainment,
488,Male,False,3.27,Business,White,620.0,5.0,Technology,
489,Male,True,3.48,STEM,,680.0,3.0,Consulting,
490,Male,False,3.11,STEM,White,640.0,5.0,Nonprofit/Gov,
491,Male,True,3.3,Business,,600.0,5.0,Consulting,
492,Male,False,3.22,Humanities,White,640.0,3.0,PE/VC,
493,Male,False,3.11,Business,White,570.0,3.0,Nonprofit/Gov,
494,Female,True,3.18,STEM,,620.0,4.0,Nonprofit/Gov,Admit
495,Male,False,3.15,Humanities,White,680.0,8.0,CPG,
496,Male,False,3.33,STEM,Hispanic,640.0,5.0,PE/VC,
497,Male,False,3.28,STEM,White,680.0,4.0,PE/VC,
498,Male,False,3.42,Business,White,720.0,3.0,PE/VC,Admit
499,Male,False,3.28,STEM,White,650.0,5.0,Financial Services,
500,Male,False,3.06,STEM,Black,600.0,5.0,PE/VC,
501,Female,False,3.12,Business,Black,650.0,3.0,Financial Services,
502,Male,False,2.96,Humanities,Black,620.0,5.0,PE/VC,
503,Female,False,3.55,Business,Asian,640.0,6.0,Other,Waitlist
504,Female,False,3.37,Humanities,Black,640.0,4.0,Technology,
505,Male,True,3.27,STEM,,620.0,6.0,Consulting,
506,Male,True,3.11,STEM,,590.0,5.0,Consulting,
507,Female,False,3.33,STEM,White,660.0,5.0,Technology,Admit
508,Female,False,3.28,Humanities,Asian,690.0,4.0,Technology,Waitlist
509,Male,False,3.2,STEM,Asian,650.0,6.0,PE/VC,
510,Male,False,3.06,Humanities,White,630.0,5.0,Technology,
511,Female,False,3.51,STEM,Asian,780.0,5.0,PE/VC,Waitlist
512,Female,True,3.47,Business,,650.0,4.0,Investment Banking,Admit
513,Female,False,3.13,STEM,Asian,620.0,6.0,Nonprofit/Gov,
514,Male,False,3.18,STEM,Asian,620.0,4.0,Consulting,
515,Male,False,3.17,Business,Other,610.0,4.0,Consulting,
516,Male,False,3.32,Humanities,White,630.0,5.0,Consulting,
517,Male,True,3.31,Business,,700.0,4.0,Health Care,
518,Female,True,3.23,Humanities,,630.0,6.0,Consulting,Admit
519,Male,True,3.2,Humanities,,570.0,4.0,Real Estate,
520,Female,False,3.18,Business,Black,600.0,5.0,Health Care,
521,Male,False,3.32,Business,Asian,610.0,5.0,Nonprofit/Gov,
522,Male,True,3.08,Business,,690.0,6.0,Technology,
523,Male,False,3.32,STEM,Hispanic,690.0,4.0,Financial Services,
524,Male,True,3.16,STEM,,660.0,4.0,Technology,
525,Male,True,3.33,Business,,720.0,4.0,Other,
526,Male,False,3.04,Humanities,Hispanic,570.0,5.0,Nonprofit/Gov,
527,Male,False,3.18,Humanities,Asian,670.0,5.0,Technology,
528,Female,False,3.03,STEM,White,600.0,5.0,Financial Services,Admit
529,Female,False,3.42,Humanities,Other,760.0,5.0,Other,Admit
530,Female,False,3.27,Humanities,Other,650.0,6.0,Investment Banking,Admit
531,Female,True,3.13,Business,,650.0,5.0,Technology,Admit
532,Male,False,3.2,Business,Asian,610.0,5.0,PE/VC,
533,Male,False,3.48,STEM,Black,690.0,5.0,Investment Banking,
534,Female,True,3.19,Business,,590.0,6.0,Investment Banking,Admit
535,Female,False,3.35,Humanities,White,720.0,5.0,Investment Banking,Admit
536,Male,False,3.61,Business,Asian,690.0,5.0,Investment Banking,
537,Male,False,3.23,STEM,Black,630.0,4.0,Retail,
538,Male,False,3.35,Humanities,Asian,570.0,6.0,PE/VC,
539,Male,False,3.03,STEM,White,570.0,4.0,PE/VC,
540,Male,False,3.42,STEM,Asian,710.0,5.0,Other,
541,Female,True,3.16,Humanities,,690.0,4.0,Consulting,Admit
542,Male,False,3.43,STEM,White,700.0,4.0,PE/VC,
543,Male,False,3.33,Humanities,Hispanic,640.0,5.0,Technology,
544,Male,True,3.15,STEM,,680.0,4.0,Technology,
545,Male,False,3.25,Humanities,Hispanic,660.0,3.0,Nonprofit/Gov,
546,Male,False,3.3,Humanities,Hispanic,780.0,5.0,Consulting,
547,Male,False,3.0,Humanities,Other,570.0,4.0,Technology,
548,Female,False,3.5,Humanities,White,680.0,6.0,Consulting,Admit
549,Male,False,3.22,STEM,Black,700.0,4.0,Real Estate,
550,Male,False,3.21,STEM,Asian,570.0,4.0,Other,
551,Female,False,3.33,Business,White,630.0,5.0,Consulting,Waitlist
552,Female,False,2.93,Humanities,Asian,590.0,4.0,Nonprofit/Gov,
553,Female,False,3.35,Humanities,White,640.0,5.0,Investment Banking,Waitlist
554,Male,False,3.27,Business,White,740.0,5.0,Financial Services,
555,Male,False,3.33,Humanities,Black,620.0,5.0,Investment Banking,
556,Female,True,3.23,Business,,680.0,4.0,Investment Banking,Admit
557,Male,False,3.26,Humanities,Hispanic,610.0,5.0,PE/VC,
558,Female,True,3.04,Business,,620.0,6.0,Nonprofit/Gov,Admit
559,Male,False,3.31,Humanities,White,580.0,6.0,Investment Banking,
560,Male,True,3.17,STEM,,590.0,7.0,Financial Services,
561,Male,False,3.31,STEM,Asian,680.0,6.0,Consulting,
562,Male,True,3.06,Business,,640.0,4.0,Consulting,
563,Male,False,3.09,Humanities,White,570.0,5.0,Consulting,
564,Female,True,3.36,STEM,,690.0,5.0,Other,Admit
565,Female,False,3.42,STEM,Black,690.0,7.0,PE/VC,
566,Male,False,3.24,Humanities,Other,640.0,5.0,Other,
567,Male,False,3.18,Humanities,Black,600.0,4.0,PE/VC,
568,Male,False,3.15,Humanities,Black,570.0,4.0,Investment Management,
569,Male,False,3.41,Business,White,660.0,4.0,Other,
570,Female,False,2.89,Humanities,Black,590.0,6.0,Other,
571,Male,False,3.37,STEM,Black,690.0,4.0,Investment Banking,
572,Male,False,3.23,Business,White,630.0,4.0,Consulting,
573,Male,True,3.29,Business,,670.0,4.0,Consulting,
574,Female,False,3.16,Business,White,630.0,4.0,Consulting,Waitlist
575,Male,True,3.04,Humanities,,580.0,4.0,Consulting,
576,Female,True,3.17,Humanities,,630.0,6.0,Investment Management,Admit
577,Male,False,3.38,Humanities,Asian,720.0,7.0,Technology,
578,Male,False,3.23,Business,Asian,570.0,4.0,Technology,
579,Male,False,3.46,Business,Hispanic,660.0,6.0,Technology,Admit
580,Male,False,3.39,Business,Asian,650.0,5.0,Other,
581,Male,False,3.32,Business,White,720.0,4.0,Nonprofit/Gov,Admit
582,Male,False,3.34,STEM,Black,670.0,4.0,Nonprofit/Gov,
583,Male,False,3.33,STEM,White,680.0,4.0,Investment Banking,Admit
584,Male,False,3.35,Business,White,660.0,3.0,Consulting,Admit
585,Male,True,3.35,STEM,,690.0,5.0,Other,Admit
586,Female,False,3.01,Business,Asian,570.0,5.0,Consulting,
587,Female,False,3.02,STEM,Black,660.0,4.0,Consulting,
588,Male,False,3.42,Humanities,Black,780.0,3.0,PE/VC,
589,Male,False,3.01,Humanities,Black,640.0,5.0,Consulting,
590,Male,False,3.47,STEM,White,680.0,3.0,Nonprofit/Gov,
591,Male,True,3.04,Business,,620.0,4.0,Nonprofit/Gov,
592,Female,False,3.33,Humanities,White,700.0,4.0,Nonprofit/Gov,Admit
593,Male,False,3.44,Business,White,660.0,6.0,Consulting,Admit
594,Female,True,3.19,STEM,,700.0,5.0,Consulting,Admit
595,Male,False,3.07,Humanities,Asian,570.0,6.0,Consulting,
596,Male,True,3.29,Business,,630.0,5.0,Financial Services,
597,Male,False,3.27,STEM,White,590.0,7.0,Nonprofit/Gov,
598,Male,True,3.43,Humanities,,720.0,5.0,Nonprofit/Gov,
599,Male,False,3.15,Business,Asian,620.0,6.0,Real Estate,
600,Male,True,3.06,STEM,,650.0,5.0,Nonprofit/Gov,
601,Female,True,3.24,STEM,,660.0,5.0,Investment Management,Admit
602,Female,False,2.98,STEM,White,640.0,3.0,Other,Waitlist
603,Male,True,3.04,Business,,610.0,7.0,PE/VC,
604,Female,False,3.31,STEM,Black,720.0,7.0,Technology,Admit
605,Female,False,3.25,Business,Black,630.0,6.0,Consulting,
606,Male,False,2.99,Humanities,White,630.0,5.0,Other,
607,Female,True,3.0,Business,,630.0,3.0,Consulting,Admit
608,Male,False,3.4,Humanities,Hispanic,660.0,5.0,Technology,
609,Female,False,3.17,Business,Asian,580.0,6.0,Nonprofit/Gov,
610,Female,False,3.69,STEM,Asian,780.0,6.0,Nonprofit/Gov,Admit
611,Male,False,2.79,Business,Asian,600.0,5.0,Real Estate,
612,Female,False,2.87,STEM,Asian,570.0,5.0,Technology,
613,Male,False,3.09,Business,White,640.0,5.0,PE/VC,
614,Male,False,3.16,STEM,White,650.0,7.0,Consulting,
615,Female,False,3.22,Humanities,Black,660.0,5.0,Technology,Admit
616,Female,False,3.39,Humanities,Black,650.0,5.0,PE/VC,
617,Male,True,3.46,Humanities,,680.0,5.0,Technology,
618,Male,False,3.2,Business,Black,670.0,5.0,Consulting,
619,Male,False,2.88,Business,Other,570.0,5.0,Health Care,
620,Male,False,3.51,Business,Asian,700.0,4.0,Consulting,
621,Male,False,3.25,Business,Other,640.0,5.0,Technology,
622,Female,False,3.4,Business,Hispanic,780.0,5.0,Technology,Admit
623,Male,False,3.2,STEM,Black,670.0,4.0,CPG,
624,Male,False,2.95,STEM,Black,570.0,6.0,Consulting,
625,Male,True,3.33,Humanities,,710.0,7.0,Health Care,Admit
626,Female,True,3.07,STEM,,640.0,6.0,Real Estate,Admit
627,Male,True,3.12,Humanities,,720.0,4.0,Technology,
628,Male,False,3.18,Business,Hispanic,570.0,5.0,Health Care,
629,Male,False,3.11,Humanities,Asian,610.0,6.0,Media/Entertainment,
630,Male,False,3.11,STEM,Black,570.0,5.0,Investment Banking,
631,Male,False,2.99,Humanities,White,580.0,3.0,Consulting,
632,Male,True,3.38,Business,,740.0,6.0,Other,
633,Female,False,3.08,Humanities,Hispanic,600.0,5.0,Health Care,
634,Male,False,3.45,STEM,Asian,650.0,4.0,Energy,
635,Male,False,3.51,Humanities,White,750.0,6.0,Technology,
636,Male,True,3.29,Humanities,,690.0,4.0,PE/VC,
637,Male,False,3.4,STEM,Hispanic,700.0,5.0,Nonprofit/Gov,
638,Male,True,3.36,STEM,,690.0,3.0,Consulting,
639,Male,True,3.45,Humanities,,650.0,5.0,Financial Services,
640,Male,False,3.48,STEM,Asian,780.0,6.0,Health Care,
641,Female,True,3.14,Business,,590.0,5.0,PE/VC,Admit
642,Male,True,3.34,Business,,660.0,5.0,Consulting,Admit
643,Female,False,3.43,Humanities,Black,630.0,4.0,CPG,
644,Male,False,3.14,STEM,White,720.0,6.0,Technology,
645,Male,True,3.19,Business,,670.0,5.0,Financial Services,
646,Male,True,3.0,Business,,620.0,5.0,Technology,
647,Male,False,3.24,Business,Asian,640.0,4.0,Nonprofit/Gov,
648,Female,True,3.12,Humanities,,690.0,6.0,PE/VC,Admit
649,Male,False,3.37,Business,Asian,680.0,4.0,Technology,
650,Male,False,3.39,Humanities,Asian,690.0,6.0,Investment Banking,
651,Male,False,3.32,Business,Black,610.0,6.0,Consulting,
652,Male,True,3.33,Business,,690.0,3.0,Consulting,Admit
653,Male,True,3.29,STEM,,620.0,4.0,Consulting,
654,Female,True,3.23,Business,,640.0,4.0,Consulting,Admit
655,Male,True,3.12,Humanities,,630.0,5.0,Financial Services,
656,Male,True,3.24,Humanities,,610.0,6.0,Consulting,
657,Female,False,3.37,Humanities,Asian,670.0,4.0,Technology,Admit
658,Female,False,3.17,Business,Other,570.0,6.0,Other,Admit
659,Male,False,3.12,Humanities,Other,680.0,6.0,Technology,
660,Male,True,3.21,Humanities,,660.0,5.0,Financial Services,Admit
661,Male,False,3.0,Business,White,600.0,5.0,Financial Services,
662,Male,False,3.07,Business,Asian,600.0,6.0,PE/VC,
663,Female,True,3.23,STEM,,650.0,4.0,Financial Services,Admit
664,Male,False,3.19,STEM,White,680.0,5.0,Financial Services,
665,Male,True,3.32,STEM,,710.0,5.0,Financial Services,Admit
666,Female,True,3.11,STEM,,650.0,4.0,Technology,Admit
667,Female,True,3.21,STEM,,630.0,4.0,PE/VC,Waitlist
668,Male,False,3.28,STEM,Asian,590.0,7.0,Investment Management,
669,Male,False,3.41,Business,Black,710.0,6.0,Health Care,
670,Male,True,3.38,STEM,,630.0,5.0,Consulting,
671,Male,False,3.26,Business,White,610.0,5.0,Health Care,
672,Male,False,3.65,STEM,Hispanic,710.0,6.0,Financial Services,Admit
673,Male,False,3.27,STEM,White,650.0,4.0,Retail,
674,Male,False,3.42,Business,Other,690.0,5.0,PE/VC,
675,Male,False,3.43,Business,Black,740.0,4.0,Financial Services,
676,Male,False,3.22,STEM,Hispanic,690.0,3.0,Investment Management,Admit
677,Female,False,3.03,Humanities,Black,570.0,7.0,Consulting,
678,Female,False,3.45,Humanities,White,690.0,4.0,Consulting,Waitlist
679,Female,True,3.26,STEM,,700.0,3.0,Other,Admit
680,Male,False,3.21,STEM,White,640.0,6.0,Nonprofit/Gov,
681,Female,True,3.34,STEM,,700.0,5.0,Consulting,Waitlist
682,Male,False,3.26,Business,White,740.0,6.0,Consulting,Admit
683,Female,False,3.37,Humanities,Black,650.0,4.0,Technology,
684,Male,False,3.36,Humanities,White,630.0,6.0,Technology,
685,Male,False,3.34,Business,White,680.0,5.0,Financial Services,Admit
686,Female,False,3.58,Business,Other,780.0,5.0,Technology,Admit
687,Male,False,3.3,STEM,Asian,600.0,6.0,Health Care,
688,Male,False,3.1,Humanities,Hispanic,570.0,4.0,Consulting,
689,Male,True,3.15,Business,,640.0,6.0,Consulting,
690,Male,False,3.3,Humanities,White,680.0,6.0,Health Care,
691,Male,True,3.49,Business,,680.0,4.0,Consulting,
692,Male,True,3.15,Humanities,,610.0,5.0,Consulting,
693,Male,True,3.26,Business,,650.0,4.0,Technology,
694,Male,True,2.96,Humanities,,590.0,5.0,Other,
695,Male,True,3.38,Business,,650.0,6.0,Media/Entertainment,
696,Male,False,3.32,Humanities,Hispanic,650.0,5.0,Health Care,
697,Female,False,3.36,Humanities,White,640.0,5.0,PE/VC,Waitlist
698,Male,True,3.19,Business,,650.0,4.0,Consulting,
699,Male,False,3.27,Humanities,Black,620.0,6.0,PE/VC,
700,Male,True,3.3,Humanities,,630.0,4.0,Investment Banking,
701,Male,False,3.05,Humanities,Asian,630.0,5.0,Consulting,
702,Male,False,3.5,Business,Asian,690.0,6.0,Other,
703,Male,False,3.56,Business,Black,670.0,6.0,Consulting,
704,Female,False,3.28,Humanities,Other,650.0,6.0,PE/VC,Admit
705,Female,False,3.2,STEM,Asian,630.0,6.0,Financial Services,
706,Female,False,3.24,STEM,Asian,630.0,3.0,Investment Banking,
707,Male,False,3.35,STEM,Asian,720.0,4.0,Consulting,
708,Male,False,3.2,Business,White,630.0,5.0,PE/VC,
709,Male,True,3.52,Business,,660.0,3.0,Consulting,Waitlist
710,Female,False,3.2,Humanities,White,640.0,6.0,Consulting,Waitlist
711,Male,False,3.02,STEM,Asian,640.0,4.0,Retail,
712,Female,False,3.51,Humanities,Other,690.0,4.0,Consulting,Admit
713,Male,False,3.25,STEM,White,650.0,6.0,Consulting,
714,Male,False,3.09,Business,Asian,680.0,7.0,Consulting,
715,Male,False,3.4,Humanities,Asian,700.0,4.0,Retail,
716,Male,True,2.93,Business,,570.0,5.0,Nonprofit/Gov,
717,Female,False,3.44,STEM,White,650.0,3.0,Consulting,Waitlist
718,Male,False,3.27,STEM,Hispanic,700.0,6.0,Consulting,
719,Male,False,3.26,STEM,Asian,690.0,4.0,Technology,Admit
720,Male,True,3.39,Business,,640.0,6.0,Consulting,
721,Male,True,3.44,Business,,700.0,3.0,Media/Entertainment,
722,Male,False,3.26,STEM,Asian,710.0,6.0,Investment Management,Admit
723,Male,True,3.29,Business,,590.0,5.0,Nonprofit/Gov,
724,Male,True,3.19,Humanities,,630.0,5.0,Health Care,
725,Male,False,3.18,STEM,White,680.0,4.0,PE/VC,
726,Male,True,3.13,Humanities,,640.0,6.0,Nonprofit/Gov,
727,Male,False,3.39,STEM,White,730.0,5.0,Financial Services,
728,Male,False,3.24,Humanities,Hispanic,580.0,4.0,Investment Banking,
729,Female,True,3.32,STEM,,640.0,6.0,Consulting,Waitlist
730,Male,False,2.89,Humanities,Asian,580.0,4.0,Technology,
731,Male,False,3.22,Humanities,White,600.0,5.0,Technology,
732,Female,True,3.42,Business,,690.0,6.0,Financial Services,Waitlist
733,Female,False,3.37,Business,White,710.0,5.0,Consulting,Waitlist
734,Male,False,3.3,Humanities,Asian,700.0,6.0,Nonprofit/Gov,
735,Male,True,3.16,Business,,640.0,5.0,Technology,
736,Female,False,3.02,Business,Black,570.0,4.0,PE/VC,
737,Male,False,3.18,Humanities,Black,660.0,4.0,Other,
738,Male,False,3.36,Humanities,Asian,640.0,3.0,Consulting,
739,Male,False,3.19,Business,White,660.0,2.0,Technology,
740,Female,False,3.28,Humanities,Hispanic,670.0,6.0,Investment Banking,
741,Male,False,3.28,STEM,Black,610.0,5.0,Nonprofit/Gov,
742,Male,False,3.33,Business,Asian,640.0,5.0,Consulting,
743,Male,False,3.18,Business,White,730.0,4.0,Consulting,
744,Male,False,3.35,STEM,White,650.0,5.0,Consulting,
745,Male,False,3.01,STEM,Hispanic,650.0,5.0,Consulting,
746,Male,False,2.98,Business,White,570.0,5.0,PE/VC,
747,Female,True,3.29,Humanities,,710.0,4.0,Investment Banking,Admit
748,Male,True,3.31,Humanities,,670.0,4.0,CPG,Admit
749,Male,False,3.37,Humanities,White,700.0,4.0,Consulting,Admit
750,Male,True,3.29,Business,,730.0,5.0,Consulting,
751,Male,False,3.29,STEM,Hispanic,750.0,6.0,PE/VC,Waitlist
752,Male,True,3.26,Humanities,,690.0,4.0,Health Care,
753,Male,True,3.63,Business,,700.0,6.0,Technology,Admit
754,Male,True,3.24,Humanities,,670.0,5.0,Other,Admit
755,Male,False,3.27,STEM,Asian,600.0,3.0,Health Care,
756,Female,False,3.45,Business,Asian,700.0,5.0,Other,Admit
757,Male,True,3.0,Humanities,,670.0,4.0,Nonprofit/Gov,
758,Male,True,3.18,Humanities,,620.0,4.0,Consulting,
759,Male,False,3.31,Business,White,630.0,3.0,Consulting,
760,Male,False,3.16,Humanities,Asian,720.0,6.0,Technology,
761,Female,True,3.41,Humanities,,690.0,5.0,Consulting,Waitlist
762,Male,False,3.1,Humanities,Black,630.0,6.0,Consulting,
763,Male,False,3.22,Humanities,Asian,650.0,6.0,Consulting,
764,Male,True,3.29,Business,,680.0,5.0,Health Care,
765,Male,False,3.35,Humanities,Black,720.0,7.0,Consulting,Admit
766,Male,False,3.08,STEM,Black,570.0,4.0,Nonprofit/Gov,
767,Female,True,3.65,Humanities,,630.0,6.0,Consulting,Waitlist
768,Male,False,3.46,Humanities,White,770.0,6.0,PE/VC,
769,Male,False,3.26,STEM,Black,670.0,6.0,Technology,
770,Male,False,3.3,Humanities,Black,640.0,6.0,Nonprofit/Gov,
771,Female,False,3.07,Humanities,White,620.0,6.0,Health Care,Waitlist
772,Male,False,3.08,STEM,Black,610.0,5.0,Nonprofit/Gov,
773,Female,True,2.9,STEM,,650.0,5.0,Technology,Waitlist
774,Male,True,3.18,Humanities,,690.0,4.0,Consulting,
